"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT06","WT11"
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-12",,,"0.00",,,"78","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-13",,,"0.00",,,"76","65",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-14",,,"0.00",,,"68","46",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-15",,,"0.01",,,"54","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-16",,,"0.00",,,"57","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-17",,,"0.00",,,"59","40",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-18",,,"0.00",,,"66","46",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-19",,,"0.00",,,"69","49",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-20",,,"0.00",,,"73","57",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-21",,,"0.00",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-22",,,"0.00",,,"76","61",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-23",,,"0.00",,,"76","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-24",,,"0.00",,,"67","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-25",,,"0.00",,,"68","50",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-26",,,"0.00",,,"71","52",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-27",,,"0.00",,,"58","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-28",,,"0.00",,,"63","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-29",,,"0.00",,,"68","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-30",,,"0.00",,,"78","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-10-31",,,"0.00",,,"78","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-01",,,"0.00",,,"77","56",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-02",,,"0.00",,,"63","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-03",,,"0.00",,,"59","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-04",,,"0.00",,,"60","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-05",,,"0.00",,,"73","55",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-06",,,"0.00",,,"79","59",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-07",,,"0.00",,,"78","63",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-08",,,"0.00",,,"73","56",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-09",,,"0.00",,,"57","46",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-10",,,"0.17",,,"56","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-11",,,"0.00",,,"74","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-12",,,"0.00",,,"59","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-13",,,"0.00",,,"49","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-14",,,"0.83",,,"42","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-15",,,"0.06",,,"59","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-16",,,"0.00",,,"62","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-17",,,"0.00",,,"59","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-18",,,"0.00",,,"69","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-19",,,"0.00",,,"62","52",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-20",,,"0.49",,,"59","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-21",,,"0.00",,,"49","33",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-22",,,"0.00",,,"43","28",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-23",,,"0.00",,,"58","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-24",,,"0.00",,,"59","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-25",,,"0.00",,,"60","41",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-26",,,"0.00",,,"64","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-27",,,"0.00",,,"51","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-28",,,"0.17",,,"57","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-29",,,"0.00",,,"44","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-11-30",,,"0.00",,,"39","27",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-01",,,"0.00",,,"42","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-02",,,"0.00",,,"38","22",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-03",,,"0.00",,,"39","21",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-04",,,"0.00",,,"39","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-05",,,"0.00",,,"40","20",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-06",,,"0.00",,,"35","21",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-07",,,"0.00",,,"41","25",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-08",,,"0.00",,,"60","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-09",,,"0.10",,,"58","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-10",,,"0.05",,,"55","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-11",,,"1.17",,,"59","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-12",,,"0.00",,,"41","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-13",,,"0.00",,,"45","28",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-14",,,"0.00",,,"35","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-15",,,"0.30",,,"34","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-16",,,"0.16",,,"46","34",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-17",,,"0.00",,,"63","46",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-18",,,"0.01",,,"57","46",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-19",,,"0.00",,,"47","34",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-20",,,"0.00",,,"43","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-21",,,"0.00",,,"39","25",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-22",,,"0.00",,,"32","18",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-23",,,"0.00",,,"34","18",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-24",,,"0.10",,,"44","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-25",,,"0.00",,,"42","36",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-26",,,"0.00",,,"45","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-27",,,"0.10",,,"41","30",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-28",,,"0.71",,,"56","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-29",,,"0.37",,,"62","48",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-30",,,"0.00",,,"56","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2024-12-31",,,"0.36",,,"54","41",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-01",,,"0.00",,,"50","33",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-02",,,"0.00",,,"41","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-03",,,"0.00",,,"44","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-04",,,"0.00",,,"35","21",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-05",,,"0.21",,,"35","22",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-06",,,"1.06",,,"30","21",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-07",,,"0.00",,,"32","20",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-08",,,"0.00",,,"29","16",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-09",,,"0.00",,,"32","18",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-10",,,"0.04",,,"30","20",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-11",,,"0.02",,,"38","22",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-12",,,"0.00",,,"37","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-13",,,"0.00",,,"44","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-14",,,"0.00",,,"36","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-15",,,"0.00",,,"30","16",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-16",,,"0.00",,,"43","21",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-17",,,"0.00",,,"44","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-18",,,"0.02",,,"46","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-19",,,"0.14",,,"45","24",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-20",,,"0.00",,,"26","13",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-21",,,"0.00",,,"19","9",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-22",,,"0.00",,,"22","8",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-23",,,"0.00",,,"33","12",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-24",,,"0.00",,,"38","26",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-25",,,"0.00",,,"42","22",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-26",,,"0.00",,,"49","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-27",,,"0.00",,,"49","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-28",,,"0.00",,,"54","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-29",,,"0.00",,,"62","39",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-30",,,"0.02",,,"56","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-01-31",,,"0.75",,,"57","40",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-01",,,"0.00",,,"53","30",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-02",,,"0.00",,,"38","26",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-03",,,"0.00",,,"61","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-04",,,"0.00",,,"68","36",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-05",,,"0.00",,,"36","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-06",,,"1.28",,,"62","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-07",,,"0.00",,,"62","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-08",,,"0.35",,,"38","30",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-09",,,"0.00",,,"55","34",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-10",,,"0.00",,,"44","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-11",,,"0.94",,,"31","26",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-12",,,"0.39",,,"31","26",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-13",,,"0.18",,,"54","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-14",,,"0.00",,,"44","26",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-15",,,"0.80",,,"35","30",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-16",,,"0.19",,,"58","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-17",,,"0.00",,,"41","27",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-18",,,"0.00",,,"41","23",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-19",,,"0.23",,,"23","15",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-20",,,"0.04",,,"29","18",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-21",,,"0.00",,,"39","18",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-22",,,"0.00",,,"41","22",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-23",,,"0.00",,,"51","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-24",,,"0.00",,,"58","33",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-25",,,"0.00",,,"66","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-26",,,"0.00",,,"67","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-27",,,"0.00",,,"63","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-02-28",,,"0.00",,,"55","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-01",,,"0.00",,,"63","29",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-02",,,"0.00",,,"41","20",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-03",,,"0.00",,,"45","23",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-04",,,"0.00",,,"62","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-05",,,"0.41",,,"57","49",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-06",,,"0.00",,,"50","33",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-07",,,"0.00",,,"53","32",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-08",,,"0.00",,,"59","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-09",,,"0.00",,,"57","36",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-10",,,"0.00",,,"63","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-11",,,"0.00",,,"72","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-12",,,"0.00",,,"73","49",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-13",,,"0.00",,,"57","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-14",,,"0.00",,,"57","39",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-15",,,"0.01",,,"58","41",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-16",,,"0.06",,,"71","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-17",,,"0.00",,,"58","39",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-18",,,"0.00",,,"68","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-19",,,"0.00",,,"75","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-20",,,"0.04",,,"72","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-21",,,"0.00",,,"61","35",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-22",,,"0.00",,,"68","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-23",,,"0.00",,,"61","39",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-24",,,"0.01",,,"65","45",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-25",,,"0.00",,,"59","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-26",,,"0.00",,,"57","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-27",,,"0.00",,,"62","37",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-28",,,"0.00",,,"77","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-29",,,"0.00",,,"80","61",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-30",,,"0.00",,,"78","61",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-03-31",,,"0.25",,,"79","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-01",,,"0.00",,,"62","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-02",,,"0.00",,,"52","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-03",,,"0.05",,,"74","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-04",,,"0.00",,,"78","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-05",,,"0.00",,,"83","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-06",,,"0.00",,,"75","50",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-07",,,"1.01",,,"51","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-08",,,"0.00",,,"53","36",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-09",,,"0.00",,,"55","31",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-10",,,"0.15",,,"57","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-11",,,"0.36",,,"47","42",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-12",,,"0.00",,,"56","41",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-13",,,"0.00",,,"62","38",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-14",,,"0.26",,,"81","48",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-15",,,"0.01",,,"64","47",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-16",,,"0.00",,,"62","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-17",,,"0.00",,,"65","43",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-18",,,"0.00",,,"77","48",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-19",,,"0.00",,,"81","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-20",,,"0.00",,,"81","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-21",,,"0.00",,,"76","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-22",,,"0.00",,,"79","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-23",,,"0.00",,,"74","55",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-24",,,"0.00",,,"77","55",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-25",,,"0.13",,,"74","56",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-26",,,"0.09",,,"79","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-27",,,"0.00",,,"70","44",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-28",,,"0.00",,,"72","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-29",,,"0.00",,,"80","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-04-30",,,"0.00",,,"85","68",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-01",,,"0.00",,,"83","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-02",,,"0.00",,,"82","66",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-03",,,"0.23",,,"78","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-04",,,"0.16",,,"72","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-05",,,"0.09",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-06",,,"0.00",,,"69","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-07",,,"0.00",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-08",,,"0.54",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-09",,,"0.23",,,"67","49",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-10",,,"0.00",,,"70","48",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-11",,,"0.00",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-12",,,"0.22",,,"65","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-13",,,"3.80",,,"67","59",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-14",,,"0.07",,,"71","59",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-15",,,"0.92",,,"77","60",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-16",,,"0.00",,,"80","63",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-17",,,"0.02",,,"81","62",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-18",,,"0.00",,,"75","63",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-19",,,"0.00",,,"80","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-20",,,"0.07",,,"71","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-21",,,"0.89",,,"58","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-22",,,"0.00",,,"70","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-23",,,"0.00",,,"65","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-24",,,"0.00",,,"72","53",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-25",,,"0.00",,,"71","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-26",,,"0.01",,,"63","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-27",,,"0.91",,,"58","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-28",,,"1.30",,,"61","51",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-29",,,"0.02",,,"69","54",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-30",,,"0.02",,,"75","58",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-05-31",,,"0.00",,,"74","57",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-06-01",,,"0.00",,,"69","49",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-06-02",,,"0.00",,,"71","52",,,,,,,,
"USW00003759","CHARLOTTESVILLE 2 SSE, VA US","2025-06-03",,,"0.00",,,"79","56",,,,,,,,
